Senser01,Senser03,Senser02
10129,-4379,0
10130,-4382,0
10131,-4385,0
10132,-4387,0
10133,-4389,0
10134,-4392,0
10135,-4394,0
10136,-4397,0
10137,-4399,0
10138,-4402,0
10139,-4404,0
10140,-4407,0
10141,-4410,0
10142,-4412,0
10143,-4415,0
10144,-4417,0
10145,-4419,0
10146,-4422,0
10147,-4424,0
10148,-4427,0
10149,-4429,0
10150,-4431,0
10151,-4434,0
10152,-4436,0
10153,-4439,0
10154,-4441,0
10155,-4443,0
10156,-4446,0
10157,-4448,0
10158,-4451,0
10159,-4453,0
10160,-4455,0
10161,-4458,0
10162,-4460,0
10163,-4462,0
10164,-4464,0
10165,-4467,0
10166,-4469,0
10167,-4471,0
10168,-4474,0
10169,-4476,0
10170,-4478,0
10171,-4481,0
10172,-4482,0
10173,-4485,0
10174,-4487,0
10175,-4489,0
10176,-4492,0
10177,-4493,0
10178,-4496,0
10179,-4498,0
10180,-4500,0
10181,-4502,0
10182,-4504,0
10183,-4507,0
10184,-4508,0
10185,-4511,0
10186,-4513,0
10187,-4515,0
10188,-4517,0
10189,-4519,0
10190,-4521,0
10191,-4524,0
10192,-4525,0
10193,-4528,0
10194,-4529,0
10195,-4532,0
10196,-4534,0
10197,-4536,0
10198,-4538,0
10199,-4539,0
10200,-4542,0
10201,-4544,0
10202,-4546,0
10203,-4548,0
10204,-4549,0
10205,-4552,0
10206,-4554,0
10207,-4555,0
10208,-4557,0
10209,-4559,0
10210,-4561,0
10211,-4563,0
10212,-4565,0
10213,-4567,0
10214,-4569,0
10215,-4571,0
10216,-4573,0
10217,-4574,0
10218,-4576,0
10219,-4578,0
10220,-4580,0
10221,-4582,0
10222,-4583,0
10223,-4585,0
10224,-4587,0
10225,-4589,0
10226,-4591,0
10227,-4592,0
10228,-4594,0
10229,-4596,0
10230,-4598,0
10231,-4600,0
10232,-4601,0
10233,-4603,0
10234,-4604,0
10235,-4606,0
10236,-4608,0
10237,-4610,0
10238,-4611,0
10239,-4613,0
10240,-4615,0
10241,-4617,0
10242,-4618,0
10243,-4620,0
10244,-4621,0
10245,-4623,0
10246,-4625,0
10247,-4626,0
10248,-4628,0
10249,-4629,0
10250,-4631,0
10251,-4633,0
10252,-4634,0
10253,-4636,0
10254,-4637,0
10255,-4639,0
10256,-4640,0
10257,-4641,0
10258,-4643,0
10259,-4644,0
10260,-4646,0
10261,-4648,0
10262,-4649,0
10263,-4651,0
10264,-4652,0
10265,-4653,0
10266,-4655,0
10267,-4656,0
10268,-4658,0
10269,-4659,0
10270,-4660,0
10271,-4662,0
10272,-4663,0
10273,-4665,0
10274,-4666,0
10275,-4667,0
10276,-4669,0
10277,-4670,0
10278,-4671,0
10279,-4672,0
10280,-4674,0
10281,-4675,0
10282,-4676,0
10283,-4678,0
10284,-4679,0
10285,-4680,0
10286,-4682,0
10287,-4683,0
10288,-4684,0
10289,-4685,0
10290,-4686,0
10291,-4688,0
10292,-4689,0
10293,-4690,0
10294,-4691,0
10295,-4692,0
10296,-4694,0
10297,-4695,0
10298,-4696,0
10299,-4697,0
10300,-4698,0
10301,-4699,0
10302,-4700,0
10303,-4702,0
10304,-4702,0
10305,-4704,0
10306,-4705,0
10307,-4706,0
10308,-4707,0
10309,-4708,0
10310,-4709,0
10311,-4710,0
10312,-4711,0
10313,-4712,0
10314,-4713,0
10315,-4714,0
10316,-4715,0
10317,-4716,0
10318,-4717,0
10319,-4718,0
10320,-4719,0
10321,-4720,0
10322,-4721,0
10323,-4722,0
10324,-4722,0
10325,-4723,0
10326,-4724,0
10327,-4725,0
10328,-4726,0
10329,-4727,0
10330,-4728,0
10331,-4729,0
10332,-4729,0
10333,-4730,0
10334,-4731,0
10335,-4732,0
10336,-4733,0
10337,-4734,0
10338,-4734,0
10339,-4735,0
10340,-4736,0
10341,-4737,0
10342,-4737,0
10343,-4738,0
10344,-4739,0
10345,-4740,0
10346,-4740,0
10347,-4741,0
10348,-4742,0
10349,-4742,0
10350,-4743,0
10351,-4744,0
10352,-4744,0
10353,-4745,0
10354,-4746,0
10355,-4746,0
10356,-4747,0
10357,-4747,0
10358,-4748,0
10359,-4749,0
10360,-4749,0
10361,-4750,0
10362,-4750,0
10363,-4751,0
10364,-4751,0
10365,-4752,0
10366,-4753,0
10367,-4753,0
10368,-4754,0
10369,-4754,0
10370,-4755,0
10371,-4755,0
10372,-4755,0
10373,-4756,0
10374,-4756,0
10375,-4757,0
10376,-4757,0
10377,-4758,0
10378,-4758,0
10379,-4758,0
10380,-4759,0
10381,-4759,0
10382,-4760,0
10383,-4760,0
10384,-4760,0
10385,-4761,0
10386,-4761,0
10387,-4761,0
10388,-4762,0
10389,-4762,0
10390,-4762,0
10391,-4763,0
10392,-4763,0
10393,-4763,0
10394,-4763,0
10395,-4764,0
10396,-4764,0
10397,-4764,0
10398,-4765,0
10399,-4765,0
10400,-4765,0
10401,-4766,0
10402,-4766,0
10403,-4766,0
10404,-4766,0
10405,-4767,0
10406,-4767,0
10407,-4767,0
10408,-4768,0
10409,-4768,0
10410,-4768,0
10411,-4769,0
10412,-4769,0
10413,-4769,0
10414,-4769,0
10415,-4770,0
10416,-4770,0
10417,-4770,0
10418,-4771,0
10419,-4771,0
10420,-4771,0
10421,-4772,0
10422,-4772,0
10423,-4772,0
10424,-4772,0
10425,-4773,0
10426,-4773,0
10427,-4773,0
10428,-4774,0
10429,-4774,0
10430,-4774,0
10431,-4775,0
10432,-4775,0
10433,-4775,0
10434,-4775,0
10435,-4776,0
10436,-4776,0
10437,-4776,0
10438,-4777,0
10439,-4777,0
10440,-4777,0
10441,-4778,0
10442,-4778,0
10443,-4778,0
10444,-4778,0
10445,-4779,0
10446,-4779,0
10447,-4779,0
10448,-4780,0
10449,-4780,0
10450,-4780,0
10451,-4781,0
10452,-4781,0
10453,-4781,0
10454,-4781,0
10455,-4782,0
10456,-4782,0
10457,-4782,0
10458,-4783,0
10459,-4783,0
10460,-4783,0
10461,-4784,0
10462,-4784,0
10463,-4784,0
10464,-4784,0
10465,-4785,0
10466,-4785,0
10467,-4785,0
10468,-4786,0
10469,-4786,0
10470,-4786,0
10471,-4787,0
10472,-4787,0
10473,-4787,0
10474,-4787,0
10475,-4788,0
10476,-4788,0
10477,-4788,0
10478,-4789,0
10479,-4789,0
10480,-4789,0
10481,-4790,0
10482,-4790,0
10483,-4790,0
10484,-4790,0
10485,-4791,0
10486,-4791,0
10487,-4791,0
10488,-4792,0
10489,-4792,0
10490,-4792,0
10491,-4793,0
10492,-4793,0
10493,-4793,0
10494,-4793,0
10495,-4794,0
10496,-4794,0
10497,-4794,0
10498,-4795,0
10499,-4795,0
10500,-4795,0
10501,-4796,0
10502,-4796,0
10503,-4796,0
10504,-4796,0
10505,-4797,0
10506,-4797,0
10507,-4797,0
10508,-4798,0
10509,-4798,0
10510,-4798,0
10511,-4799,0
10512,-4799,0
10513,-4799,0
10514,-4799,0
10515,-4800,0
10516,-4800,0
10517,-4800,0
10518,-4801,0
10519,-4801,0
10520,-4801,0
10521,-4802,0
10522,-4802,0
10523,-4802,0
10524,-4802,0
10525,-4803,0
10526,-4803,0
10527,-4803,0
10528,-4804,0
10529,-4804,0
10530,-4804,0
10531,-4805,0
10532,-4805,0
10533,-4805,0
10534,-4805,0
10535,-4806,0
10536,-4806,0
10537,-4806,0
10538,-4807,0
10539,-4807,0
10540,-4807,0
10541,-4808,0
10542,-4808,0
10543,-4808,0
10544,-4808,0
10545,-4809,0
10546,-4809,0
10547,-4809,0
10548,-4810,0
10549,-4810,0
10550,-4810,0
10551,-4811,0
10552,-4811,0
10553,-4811,0
10554,-4811,0
10555,-4812,0
10556,-4812,0
10557,-4812,0
10558,-4813,0
10559,-4813,0
10560,-4813,0
10561,-4814,0
10562,-4814,0
10563,-4814,0
10564,-4814,0
10565,-4815,0
10566,-4815,0
10567,-4815,0
10568,-4816,0
10569,-4816,0
10570,-4816,0
10571,-4817,0
10572,-4817,0
10573,-4817,0
10574,-4817,0
10575,-4818,0
10576,-4818,0
10577,-4818,0
10578,-4819,0
10579,-4819,0
10580,-4819,0
10581,-4820,0
10582,-4820,0
10583,-4820,0
10584,-4820,0
10585,-4821,0
10586,-4821,0
10587,-4821,0
10588,-4822,0
10589,-4822,0
10590,-4822,0
10591,-4823,0
10592,-4823,0
10593,-4823,0
10594,-4823,0
10595,-4824,0
10596,-4824,0
10597,-4824,0
10598,-4825,0
10599,-4825,0
10600,-4825,0
10601,-4826,0
10602,-4826,0
10603,-4826,0
10604,-4826,0
10605,-4827,0
10606,-4827,0
10607,-4827,0
10608,-4828,0
10609,-4828,0
10610,-4828,0
10611,-4829,0
10612,-4829,0
10613,-4829,0
10614,-4829,0
10615,-4830,0
10616,-4830,0
10617,-4830,0
10618,-4831,0
10619,-4831,0
10620,-4831,0
10621,-4832,0
10622,-4832,0
10623,-4832,0
10624,-4832,0
10625,-4833,0
10626,-4833,0
10627,-4833,0
10628,-4834,0
10629,-4834,0
10630,-4834,0
10631,-4835,0
10632,-4835,0
10633,-4835,0
10634,-4835,0
10635,-4836,0
10636,-4836,0
10637,-4836,0
10638,-4837,0
10639,-4837,0
10640,-4837,0
10641,-4838,0
10642,-4838,0
10643,-4838,0
10644,-4838,0
10645,-4839,0
10646,-4839,0
10647,-4839,0
10648,-4840,0
10649,-4840,0
10650,-4840,0
10651,-4841,0
10652,-4841,0
10653,-4841,0
10654,-4841,0
10655,-4842,0
10656,-4842,0
10657,-4842,0
10658,-4843,0
10659,-4843,0
10660,-4843,0
10661,-4844,0
10662,-4844,0
10663,-4844,0
10664,-4844,0
10665,-4845,0
10666,-4845,0
10667,-4845,0
10668,-4846,0
10669,-4846,0
10670,-4846,0
10671,-4847,0
10672,-4847,0
10673,-4847,0
10674,-4847,0
10675,-4848,0
10676,-4848,0
10677,-4848,0
10678,-4849,0
10679,-4849,0
10680,-4849,0
10681,-4850,0
10682,-4850,0
10683,-4850,0
10684,-4850,0
10685,-4851,0
10686,-4851,0
10687,-4851,0
10688,-4852,0
10689,-4852,0
10690,-4852,0
10691,-4853,0
10692,-4853,0
10693,-4853,0
10694,-4853,0
10695,-4854,0
10696,-4854,0
10697,-4854,0
10698,-4855,0
10699,-4855,0
10700,-4855,0
10701,-4856,0
10702,-4856,0
10703,-4856,0
10704,-4856,0
10705,-4857,0
10706,-4857,0
10707,-4857,0
10708,-4858,0
10709,-4858,0
10710,-4858,0
10711,-4859,0
10712,-4859,0
10713,-4859,0
10714,-4859,0
10715,-4860,0
10716,-4860,0
10717,-4860,0
10718,-4861,0
10719,-4861,0
10720,-4861,0
10721,-4862,0
10722,-4862,0
10723,-4862,0
10724,-4862,0
10725,-4863,0
10726,-4863,0
10727,-4863,0
10728,-4864,0
10729,-4864,0
10730,-4864,0
10731,-4865,0
10732,-4865,0
10733,-4865,0
10734,-4865,0
10735,-4866,0
10736,-4866,0
10737,-4866,0
10738,-4867,0
10739,-4867,0
10740,-4867,0
10741,-4868,0
10742,-4868,0
10743,-4868,0
10744,-4868,0
10745,-4869,0
10746,-4869,0
10747,-4869,0
10748,-4870,0
10749,-4870,0
10750,-4870,0
10751,-4871,0
10752,-4871,0
10753,-4871,0
10754,-4871,0
10755,-4872,0
10756,-4872,0
10757,-4872,0
10758,-4873,0
10759,-4873,0
10760,-4873,0
10761,-4874,0
10762,-4874,0
10763,-4874,0
10764,-4874,0
10765,-4875,0
10766,-4875,0
10767,-4875,0
10768,-4876,0
10769,-4876,0
10770,-4876,0
10771,-4877,0
10772,-4877,0
10773,-4877,0
10774,-4877,0
10775,-4878,0
10776,-4878,0
10777,-4878,0
10778,-4879,0
10779,-4879,0
10780,-4879,0
10781,-4880,0
10782,-4880,0
10783,-4880,0
10784,-4880,0
10785,-4881,0
10786,-4881,0
10787,-4881,0
10788,-4882,0
10789,-4882,0
10790,-4882,0
10791,-4883,0
10792,-4883,0
10793,-4883,0
10794,-4883,0
10795,-4884,0
10796,-4884,0
10797,-4884,0
10798,-4885,0
10799,-4885,0
10800,-4885,0
10801,-4886,0
10802,-4886,0
10803,-4886,0
10804,-4886,0
10805,-4887,0
10806,-4887,0
10807,-4887,0
10808,-4888,0
10809,-4888,0
10810,-4888,0
10811,-4889,0
10812,-4889,0
10813,-4889,0
10814,-4889,0
10815,-4890,0
10816,-4890,0
10817,-4890,0
10818,-4891,0
10819,-4891,0
10820,-4891,0
10821,-4892,0
10822,-4892,0
10823,-4892,0
10824,-4892,0
10825,-4893,0
10826,-4893,0
10827,-4893,0
10828,-4894,0
10829,-4894,0
10830,-4894,0
10831,-4895,0
10832,-4895,0
10833,-4895,0
10834,-4895,0
10835,-4896,0
10836,-4896,0
10837,-4896,0
10838,-4897,0
10839,-4897,0
10840,-4897,0
10841,-4898,0
10842,-4898,0
10843,-4898,0
10844,-4898,0
10845,-4899,0
10846,-4899,0
10847,-4899,0
10848,-4900,0
10849,-4900,0
10850,-4900,0
10851,-4901,0
10852,-4901,0
10853,-4901,0
10854,-4901,0
10855,-4902,0
10856,-4902,0
10857,-4902,0
10858,-4903,0
10859,-4903,0
10860,-4903,0
10861,-4904,0
10862,-4904,0
10863,-4904,0
10864,-4904,0
10865,-4905,0
10866,-4905,0
10867,-4905,0
10868,-4906,0
10869,-4906,0
10870,-4906,0
10871,-4907,0
10872,-4907,0
10873,-4907,0
10874,-4907,0
10875,-4908,0
10876,-4908,0
10877,-4908,0
10878,-4909,0
10879,-4909,0
10880,-4909,0
10881,-4910,0
10882,-4910,0
10883,-4910,0
10884,-4910,0
10885,-4911,0
10886,-4911,0
10887,-4911,0
10888,-4912,0
10889,-4912,0
10890,-4912,0
10891,-4912,0
10892,-4912,0
10893,-4912,0
10894,-4912,0
10895,-4912,0
10896,-4912,0
10897,-4912,0
10898,-4912,0
10899,-4912,0
10900,-4912,0
10901,-4912,0
10902,-4912,0
10903,-4912,0
10904,-4912,0
10905,-4912,0
10906,-4912,0
10907,-4912,0
10908,-4912,0
10909,-4912,0
10910,-4912,0
10911,-4912,0
10912,-4912,0
10913,-4912,0
10914,-4912,0
10915,-4912,0
10916,-4912,0
10917,-4912,0
10918,-4912,0
10919,-4912,0
10920,-4912,0
10921,-4912,0
10922,-4912,0
10923,-4912,0
10924,-4912,0
10925,-4912,0
10926,-4912,0
10927,-4912,0
10928,-4912,0
10929,-4912,0
10930,-4912,0
10931,-4912,0
10932,-4912,0
10933,-4912,0
10934,-4912,0
10935,-4912,0
10936,-4912,0
10937,-4912,0
10938,-4912,0
10939,-4912,0
10940,-4912,0
10941,-4912,0
10942,-4912,0
10943,-4912,0
10944,-4912,0
10945,-4912,0
10946,-4912,0
10947,-4912,0
10948,-4912,0
10949,-4912,0
10950,-4912,0
10951,-4912,0
10952,-4912,0
10953,-4912,0
10954,-4912,0
10955,-4912,0
10956,-4912,0
10957,-4912,0
10958,-4912,0
10959,-4912,0
10960,-4912,0
10961,-4912,0
10962,-4912,0
10963,-4912,0
10964,-4912,0
10965,-4912,0
10966,-4912,0
10967,-4912,0
10968,-4912,0
10969,-4912,0
10970,-4912,0
10971,-4912,0
10972,-4912,0
10973,-4912,0
10974,-4912,0
10975,-4912,0
10976,-4912,0
10977,-4912,0
10978,-4912,0
10979,-4912,0
10980,-4912,0
10981,-4912,0
10982,-4912,0
10983,-4912,0
10984,-4912,0
10985,-4912,0
10986,-4912,0
10987,-4912,0
10988,-4912,0
10989,-4912,0
10990,-4912,0
10991,-4912,0
10992,-4912,0
10993,-4912,0
10994,-4912,0
10995,-4912,0
10996,-4912,0
10997,-4912,0
10998,-4912,0
10999,-4912,0
11000,-4912,0
11001,-4912,0
11002,-4912,0
11003,-4912,0
11004,-4912,0
11005,-4912,0
11006,-4912,0
11007,-4912,0
11008,-4912,0
11009,-4912,0
11010,-4912,0
11011,-4912,0
11012,-4912,0
11013,-4912,0
11014,-4912,0
11015,-4912,0
11016,-4912,0
11017,-4912,0
11018,-4912,0
11019,-4912,0
11020,-4912,0
11021,-4912,0
11022,-4912,0
11023,-4912,0
11024,-4912,0
11025,-4912,0
11026,-4912,0
11027,-4912,0
11028,-4912,0
11029,-4912,0
11030,-4912,0
11031,-4912,0
11032,-4912,0
11033,-4912,0
11034,-4912,0
11035,-4912,0
11036,-4912,0
11037,-4912,0
11038,-4912,0
11039,-4912,0
11040,-4912,0
11041,-4912,0
11042,-4912,0
11043,-4912,0
11044,-4912,0
11045,-4912,0
11046,-4912,0
11047,-4912,0
11048,-4912,0
11049,-4912,0
11050,-4912,0
11051,-4912,0
11052,-4912,0
11053,-4912,0
11054,-4912,0
11055,-4912,0
11056,-4912,0
11057,-4912,0
11058,-4912,0
11059,-4912,0
11060,-4912,0
11061,-4912,0
11062,-4912,0
11063,-4912,0
11064,-4912,0
11065,-4912,0
11066,-4912,0
11067,-4912,0
11068,-4912,0
11069,-4912,0
11070,-4912,0
11071,-4912,0
11072,-4912,0
11073,-4912,0
11074,-4912,0
11075,-4912,0
11076,-4912,0
11077,-4912,0
11078,-4912,0
11079,-4912,0
11080,-4912,0
11081,-4912,0
11082,-4912,0
11083,-4912,0
11084,-4912,0
11085,-4912,0
11086,-4912,0
11087,-4912,0
11088,-4912,0
11089,-4912,0
11090,-4912,0
11091,-4912,0
11092,-4912,0
11093,-4912,0
11094,-4912,0
11095,-4912,0
11096,-4912,0
11097,-4912,0
11098,-4912,0
11099,-4912,0
11100,-4912,0
11101,-4912,0
11102,-4912,0
11103,-4912,0
11104,-4912,0
11105,-4912,0
11106,-4912,0
11107,-4912,0
11108,-4912,0
11109,-4912,0
11110,-4912,0
11111,-4912,0
11112,-4912,0
11113,-4912,0
11114,-4912,0
11115,-4912,0
11116,-4912,0
11117,-4912,0
11118,-4912,0
11119,-4912,0
11120,-4912,0
11121,-4912,0
11122,-4912,0
11123,-4912,0
11124,-4912,0
11125,-4912,0
11126,-4912,0
11127,-4912,0
11128,-4912,0
11129,-4912,0
11130,-4912,0
11131,-4912,0
11132,-4912,0
11133,-4912,0
11134,-4912,0
11135,-4912,0
11136,-4912,0
11137,-4912,0
11138,-4912,0
11139,-4912,0
11140,-4912,0
11141,-4912,0
11142,-4912,0
11143,-4912,0
11144,-4912,0
11145,-4912,0
11146,-4912,0
11147,-4912,0
11148,-4912,0
11149,-4912,0
11150,-4912,0
11151,-4912,0
11152,-4912,0
11153,-4912,0
11154,-4912,0
11155,-4912,0
11156,-4912,0
11157,-4912,0
11158,-4912,0
11159,-4912,0
11160,-4912,0
11161,-4912,0
11162,-4912,0
11163,-4912,0
11164,-4912,0
11165,-4912,0
11166,-4912,0
11167,-4912,0
11168,-4912,0
11169,-4912,0
11170,-4912,0
11171,-4912,0
11172,-4912,0
11173,-4912,0
11174,-4912,0
11175,-4912,0
11176,-4912,0
11177,-4912,0
11178,-4912,0
11179,-4912,0
11180,-4912,0
11181,-4912,0
11182,-4912,0
11183,-4912,0
11184,-4912,0
11185,-4912,0
11186,-4912,0
11187,-4912,0
11188,-4912,0
11189,-4912,0
11190,-4912,0
11191,-4912,0
11192,-4912,0
11193,-4912,0
11194,-4912,0
11195,-4912,0
11196,-4912,0
11197,-4912,0
11198,-4912,0
11199,-4912,0
11200,-4912,0
11201,-4912,0
11202,-4912,0
11203,-4912,0
11204,-4912,0
11205,-4912,0
11206,-4912,0
11207,-4912,0
11208,-4912,0
11209,-4912,0
11210,-4912,0
11211,-4912,0
11212,-4912,0
11213,-4912,0
11214,-4912,0
11215,-4912,0
11216,-4912,0
11217,-4912,0
11218,-4912,0
11219,-4912,0
11220,-4912,0
11221,-4912,0
11222,-4912,0
11223,-4912,0
11224,-4912,0
11225,-4912,0
11226,-4912,0
11227,-4912,0
11228,-4912,0
11229,-4912,0
11230,-4912,0
11231,-4912,0
11232,-4912,0
11233,-4912,0
11234,-4912,0
11235,-4912,0
11236,-4912,0
11237,-4912,0
11238,-4912,0
11239,-4912,0
11240,-4912,0
11241,-4912,0
11242,-4912,0
11243,-4912,0
11244,-4912,0
11245,-4912,0
11246,-4912,0
11247,-4912,0
11248,-4912,0
11249,-4912,0
11250,-4912,0
11251,-4912,0
11252,-4912,0
11253,-4912,0
11254,-4912,0
11255,-4912,0
11256,-4912,0
11257,-4912,0
11258,-4912,0
11259,-4912,0
11260,-4912,0
11261,-4912,0
11262,-4912,0
11263,-4912,0
11264,-4912,0
11265,-4912,0
11266,-4912,0
11267,-4912,0
11268,-4912,0
11269,-4912,0
11270,-4912,0
11271,-4912,0
11272,-4912,0
11273,-4912,0
11274,-4912,0
11275,-4912,0
11276,-4912,0
11277,-4912,0
11278,-4912,0
11279,-4912,0
11280,-4912,0
11281,-4912,0
11282,-4912,0
11283,-4912,0
11284,-4912,0
11285,-4912,0
11286,-4912,0
11287,-4912,0
11288,-4912,0
11289,-4912,0
11290,-4912,0
11291,-4912,0
11292,-4912,0
11293,-4912,0
11294,-4912,0
11295,-4912,0
11296,-4912,0
11297,-4912,0
11298,-4912,0
11299,-4912,0
11300,-4912,0
11301,-4912,0
11302,-4912,0
11303,-4912,0
11304,-4912,0
11305,-4912,0
11306,-4912,0
11307,-4912,0
11308,-4912,0
11309,-4912,0
11310,-4912,0
11311,-4912,0
11312,-4912,0
11313,-4912,0
11314,-4912,0
11315,-4912,0
11316,-4912,0
11317,-4912,0
11318,-4912,0
11319,-4912,0
11320,-4912,0
11321,-4912,0
11322,-4912,0
11323,-4912,0
11324,-4912,0
11325,-4912,0
11326,-4912,0
11327,-4912,0
11328,-4912,0
11329,-4912,0
11330,-4912,0
11331,-4912,0
11332,-4912,0
11333,-4912,0
11334,-4912,0
11335,-4912,0
11336,-4912,0
11337,-4912,0
11338,-4912,0
11339,-4912,0
11340,-4912,0
11341,-4912,0
11342,-4912,0
11343,-4912,0
11344,-4912,0
11345,-4912,0
11346,-4912,0
11347,-4912,0
11348,-4912,0
11349,-4912,0
11350,-4912,0
11351,-4912,0
11352,-4912,0
11353,-4912,0
11354,-4912,0
11355,-4912,0
11356,-4912,0
11357,-4912,0
11358,-4912,0
11359,-4912,0
11360,-4912,0
11361,-4912,0
11362,-4912,0
11363,-4912,0
11364,-4912,0
11365,-4912,0
11366,-4912,0
11367,-4912,0
11368,-4912,0
11369,-4912,0
11370,-4912,0
11371,-4912,0
11372,-4912,0
11373,-4912,0
11374,-4912,0
11375,-4912,0
11376,-4912,0
11377,-4912,0
11378,-4912,0
11379,-4912,0
11380,-4912,0
11381,-4912,0
11382,-4912,0
11383,-4912,0
11384,-4912,0
11385,-4912,0
11386,-4912,0
11387,-4912,0
11388,-4912,0
11389,-4912,0
11390,-4912,0
11391,-4912,0
11392,-4912,0
11393,-4912,0
11394,-4912,0
11395,-4912,0
11396,-4912,0
11397,-4912,0
11398,-4912,0
11399,-4912,0
11400,-4912,0
11401,-4912,0
11402,-4912,0
11403,-4912,0
11404,-4912,0
11405,-4912,0
11406,-4912,0
11407,-4912,0
11408,-4912,0
11409,-4912,0
11410,-4912,0
11411,-4912,0
11412,-4912,0
11413,-4912,0
11414,-4912,0
11415,-4912,0
11416,-4912,0
11417,-4912,0
11418,-4912,0
11419,-4912,0
11420,-4912,0
11421,-4912,0
11422,-4912,0
11423,-4912,0
11424,-4912,0
11425,-4912,0
11426,-4912,0
11427,-4912,0
11428,-4912,0
11429,-4912,0
11430,-4912,0
11431,-4912,0
11432,-4912,0
11433,-4912,0
11434,-4912,0
11435,-4912,0
11436,-4912,0
11437,-4912,0
11438,-4912,0
11439,-4912,0
11440,-4912,0
11441,-4912,0
11442,-4912,0
11443,-4912,0
11444,-4912,0
11445,-4912,0
11446,-4912,0
11447,-4912,0
11448,-4912,0
11449,-4912,0
11450,-4912,0
11451,-4912,0
11452,-4912,0
11453,-4912,0
11454,-4912,0
11455,-4912,0
11456,-4912,0
11457,-4912,0
11458,-4912,0
11459,-4912,0
11460,-4912,0
11461,-4912,0
11462,-4912,0
11463,-4912,0
11464,-4912,0
11465,-4912,0
11466,-4912,0
11467,-4912,0
11468,-4912,0
11469,-4912,0
11470,-4912,0
11471,-4912,0
11472,-4912,0
11473,-4912,0
11474,-4912,0
11475,-4912,0
11476,-4912,0
11477,-4912,0
11478,-4912,0
11479,-4912,0
11480,-4912,0
11481,-4912,0
11482,-4912,0
11483,-4912,0
11484,-4912,0
11485,-4912,0
11486,-4912,0
11487,-4912,0
11488,-4912,0
11489,-4912,0
11490,-4912,0
11491,-4912,0
11492,-4912,0
11493,-4912,0
11494,-4912,0
11495,-4912,0
11496,-4912,0
11497,-4912,0
11498,-4912,0
11499,-4912,0
11500,-4912,0
11501,-4912,0
11502,-4912,0
11503,-4912,0
11504,-4912,0
11505,-4912,0
11506,-4912,0
11507,-4912,0
11508,-4912,0
11509,-4912,0
11510,-4912,0
11511,-4912,0
11512,-4912,0
11513,-4912,0
11514,-4912,0
11515,-4912,0
11516,-4912,0
11517,-4912,0
11518,-4912,0
11519,-4912,0
11520,-4912,0
11521,-4912,0
11522,-4912,0
11523,-4912,0
11524,-4912,0
11525,-4912,0
11526,-4912,0
11527,-4912,0
11528,-4912,0
11529,-4912,0
11530,-4912,0
11531,-4912,0
11532,-4912,0
11533,-4912,0
11534,-4912,0
11535,-4912,0
11536,-4912,0
11537,-4912,0
11538,-4912,0
11539,-4912,0
11540,-4912,0
11541,-4912,0
11542,-4912,0
11543,-4912,0
11544,-4912,0
11545,-4912,0
11546,-4912,0
11547,-4912,0
11548,-4912,0
11549,-4912,0
11550,-4912,0
11551,-4912,0
11552,-4912,0
11553,-4912,0
11554,-4912,0
11555,-4912,0
11556,-4912,0
11557,-4912,0
11558,-4912,0
11559,-4912,0
11560,-4912,0
11561,-4912,0
11562,-4912,0
11563,-4912,0
11564,-4912,0
11565,-4912,0
11566,-4912,0
11567,-4912,0
11568,-4912,0
11569,-4912,0
11570,-4912,0
11571,-4912,0
11572,-4912,0
11573,-4912,0
11574,-4912,0
11575,-4912,0
11576,-4912,0
11577,-4912,0
11578,-4912,0
11579,-4912,0
11580,-4912,0
11581,-4912,0
11582,-4912,0
11583,-4912,0
11584,-4912,0
11585,-4912,0
11586,-4912,0
11587,-4912,0
11588,-4912,0
11589,-4912,0
11590,-4912,0
11591,-4912,0
11592,-4912,0
11593,-4912,0
11594,-4912,0
11595,-4912,0
11596,-4912,0
11597,-4912,0
11598,-4912,0
11599,-4912,0
11600,-4912,0
11601,-4912,0
11602,-4912,0
11603,-4912,0
11604,-4912,0
11605,-4912,0
11606,-4912,0
11607,-4912,0
11608,-4912,0
11609,-4912,0
11610,-4912,0
11611,-4912,0
11612,-4912,0
11613,-4912,0
11614,-4912,0
11615,-4912,0
11616,-4912,0
11617,-4912,0
11618,-4912,0
11619,-4912,0
11620,-4912,0
11621,-4912,0
11622,-4912,0
11623,-4912,0
11624,-4912,0
11625,-4912,0
11626,-4912,0
11627,-4912,0
11628,-4912,0
11629,-4912,0
11630,-4912,0
11631,-4912,0
11632,-4912,0
11633,-4912,0
11634,-4912,0
11635,-4912,0
11636,-4912,0
11637,-4912,0
11638,-4912,0
11639,-4912,0
11640,-4912,0
11641,-4912,0
11642,-4912,0
11643,-4912,0
11644,-4912,0
11645,-4912,0
11646,-4912,0
11647,-4912,0
11648,-4912,0
11649,-4912,0
11650,-4912,0
11651,-4912,0
11652,-4912,0
11653,-4912,0
11654,-4912,0
11655,-4912,0
11656,-4912,0
11657,-4912,0
11658,-4912,0
11659,-4912,0
11660,-4912,0
11661,-4912,0
11662,-4912,0
11663,-4912,0
11664,-4912,0
11665,-4912,0
11666,-4912,0
11667,-4912,0
11668,-4912,0
11669,-4912,0
11670,-4912,0
11671,-4912,0
11672,-4912,0
11673,-4912,0
11674,-4912,0
11675,-4912,0
11676,-4912,0
11677,-4912,0
11678,-4912,0
11679,-4912,0
11680,-4912,0
11681,-4912,0
